Exposure,Power,DriverAge,Fuel_type,Density,Sex,Sinistre
1.0,58,75,0,1823,1,0
1.0,49,73,0,1823,1,0
0.8328767123287671,40,42,0,1823,1,0
1.0,57,47,0,1823,1,0
1.0,43,46,0,1823,1,0
1.0,43,74,0,1823,0,0
1.0,58,56,0,1823,1,0
1.0,40,53,0,1823,0,0
1.0,40,66,0,1823,1,0
1.0,44,66,0,1823,1,0
1.0,43,48,0,1823,0,0
1.0,49,64,0,1823,0,1
1.0,43,74,0,1823,0,0
1.0,30,45,0,1823,0,1
1.0,43,69,0,1823,1,0
0.5808219178082191,43,79,0,1823,0,1
0.9041095890410958,38,52,1,1823,1,1
1.0,58,33,0,1823,0,0
1.0,34,33,0,1823,1,0
1.0,40,48,0,1823,0,0
1.0,40,43,0,1823,0,0
0.11506849315068493,40,61,0,1823,0,0
1.0,34,41,0,1823,1,0
0.8328767123287671,103,51,0,1823,1,0
1.0,34,27,1,1823,1,0
1.0,55,39,0,1823,1,0
1.0,40,61,0,1823,1,0
1.0,57,38,0,1823,0,0
1.0,34,23,0,1823,0,0
1.0,43,29,0,1823,1,0
0.736986301369863,34,76,0,1823,1,0
0.7041095890410959,43,53,0,1823,1,0
1.0,34,22,0,1823,1,1
0.410958904109589,34,27,0,1823,1,0
1.0,68,74,0,1823,1,0
1.0,68,72,0,1823,1,0
1.0,55,51,0,1823,0,0
1.0,40,41,0,1823,1,0
1.0,53,64,1,1823,0,0
1.0,69,55,0,1823,1,0
0.8328767123287671,61,34,1,1823,1,0
1.0,51,51,1,1823,0,0
1.0,47,41,1,1823,1,0
1.0,55,55,0,1823,1,0
1.0,87,28,0,1823,0,0
1.0,68,43,0,1823,1,0
1.0,55,78,0,1823,0,0
1.0,61,52,1,1823,1,0
0.1726027397260274,59,52,0,1823,1,0
0.13972602739726028,47,35,1,1823,1,0
0.2547945205479452,47,26,1,1823,1,0
1.0,79,72,0,1823,1,1
1.0,59,82,0,1823,1,1
1.0,47,60,1,1823,1,0
1.0,49,72,0,1823,1,0
1.0,47,53,1,1823,1,0
0.852054794520548,40,70,0,1823,0,0
1.0,43,66,0,1823,1,0
1.0,47,50,1,1823,1,0
1.0,58,55,0,1823,1,1
0.5808219178082191,58,69,0,1823,1,0
1.0,59,50,0,1823,1,0
1.0,44,74,0,1823,1,0
1.0,40,78,0,1823,1,0
1.0,40,70,0,1823,1,0
1.0,58,77,0,1823,1,0
0.24383561643835616,43,45,0,1823,1,0
0.38082191780821917,55,54,0,1823,1,0
1.0,55,39,0,1823,1,0
0.0958904109589041,55,47,0,1823,1,0
0.13972602739726028,40,48,0,1823,0,0
1.0,40,48,0,1823,1,0
1.0,47,44,1,1823,1,0
1.0,54,33,0,1823,1,0
1.0,58,28,0,1823,1,0
1.0,49,73,0,1823,1,0
1.0,49,75,0,1823,1,0
1.0,69,44,1,1823,1,0
1.0,43,42,0,1823,1,0
1.0,43,30,0,1823,0,0
0.2465753424657534,47,49,1,1823,1,0
0.8273972602739726,55,69,0,1823,1,0
1.0,47,53,1,1823,0,0
0.9068493150684932,47,30,1,1823,1,1
1.0,101,31,0,1823,1,0
1.0,43,60,0,1823,1,0
1.0,57,71,0,1823,1,0
1.0,57,73,0,1823,1,0
0.16164383561643836,51,37,0,1823,1,0
0.4958904109589041,47,34,1,1823,1,0
0.2465753424657534,44,68,0,1823,1,0
1.0,43,31,0,1823,1,0
1.0,57,26,0,1823,1,0
1.0,47,46,1,1823,1,1
0.6684931506849315,47,46,1,1823,1,0
1.0,40,29,0,1823,1,0
0.6657534246575343,44,66,0,1823,0,0
0.019178082191780823,87,35,0,1823,1,0
1.0,65,59,1,1823,1,0
1.0,77,76,0,1823,1,0
0.8328767123287671,65,41,1,1823,1,0
1.0,74,46,0,1823,1,0
0.16986301369863013,86,49,0,1823,1,0
0.7643835616438356,91,51,0,1823,1,0
1.0,85,46,0,1823,1,0
0.3698630136986301,60,49,1,1823,1,0
0.5260273972602739,61,41,0,1823,1,0
1.0,77,62,1,1823,1,0
1.0,44,80,0,1823,1,0
1.0,76,68,0,1823,1,0
1.0,77,52,1,1823,1,0
1.0,44,58,0,1823,0,0
1.0,63,40,1,1823,1,0
0.8191780821917808,96,40,0,1823,0,0
0.2465753424657534,34,33,0,1823,0,0
0.1917808219178082,30,45,0,1823,1,0
1.0,40,60,0,1823,1,0
0.8,40,64,0,1823,1,0
1.0,66,39,1,1823,1,0
1.0,42,49,1,1823,1,0
1.0,68,31,0,1823,1,0
1.0,55,31,1,1823,1,0
1.0,50,50,1,1823,1,0
0.8328767123287671,32,34,0,1823,0,0
1.0,44,30,0,1823,0,0
1.0,44,60,0,1823,1,0
1.0,50,36,1,1823,1,0
0.736986301369863,46,70,0,1823,1,0
1.0,29,47,0,1823,1,0
0.16164383561643836,66,57,0,1823,1,0
0.08493150684931507,31,58,0,1823,1,0
1.0,55,50,0,1823,0,0
1.0,66,28,0,1823,1,0
0.9424657534246575,32,38,0,1823,1,1
1.0,31,36,0,1823,0,0
1.0,27,22,0,1823,0,0
1.0,27,32,0,1823,1,0
1.0,32,50,0,1823,1,0
1.0,40,23,0,1823,0,0
0.8438356164383561,48,50,0,1823,0,0
0.9506849315068493,73,66,0,1823,1,0
1.0,40,52,0,1823,0,0
1.0,40,84,0,1823,1,0
1.0,64,61,1,1823,1,0
1.0,29,61,0,1823,0,1
1.0,29,81,0,1823,1,0
1.0,29,68,0,1823,0,0
1.0,30,74,0,1823,1,1
1.0,29,58,0,1823,0,0
1.0,73,68,0,1823,1,0
1.0,51,38,0,1823,1,0
0.3287671232876712,29,51,0,1823,1,0
0.4821917808219178,29,86,0,1823,0,1
1.0,40,67,0,1823,0,0
1.0,29,62,0,1823,0,0
1.0,29,39,0,1823,0,0
1.0,68,27,0,1823,1,1
1.0,64,32,0,1823,0,0
1.0,27,51,0,1823,0,0
0.8246575342465754,29,69,0,1823,0,0
0.08493150684931507,50,31,1,1823,1,0
1.0,51,36,0,1823,1,0
0.547945205479452,39,60,0,1823,0,0
1.0,50,78,0,1823,1,0
1.0,52,66,0,1823,1,0
1.0,39,79,0,1823,1,0
1.0,39,60,0,1823,1,0
1.0,37,77,0,1823,0,0
1.0,68,36,0,1823,1,1
1.0,39,50,0,1823,0,1
1.0,52,77,0,1823,1,0
1.0,49,70,0,1823,0,0
1.0,37,58,0,1823,1,0
1.0,51,39,0,1823,0,0
0.4958904109589041,39,58,0,1823,1,1
1.0,37,75,0,1823,0,0
1.0,39,67,0,1823,1,0
1.0,50,65,0,1823,1,0
0.7068493150684931,50,48,0,1823,0,0
0.4958904109589041,39,40,0,1823,1,0
1.0,37,20,0,1823,0,0
1.0,85,52,0,1823,1,0
1.0,69,76,0,1823,1,0
1.0,85,64,0,1823,1,0
0.9232876712328767,63,58,0,1823,1,0
1.0,54,65,1,1823,1,1
0.1178082191780822,70,52,0,1823,1,1
1.0,48,70,0,1823,0,0
0.31232876712328766,63,67,0,1823,1,0
0.6657534246575343,51,73,1,1823,0,0
1.0,54,47,1,1823,1,0
1.0,85,64,0,1823,1,0
1.0,62,35,1,1823,1,0
0.3287671232876712,48,57,0,1823,1,0
1.0,78,39,0,1823,1,0
1.0,70,75,0,1823,1,0
1.0,78,34,0,1823,1,0
1.0,62,27,1,1823,1,1
1.0,48,37,0,1823,0,1
1.0,85,42,0,1823,0,0
0.9342465753424658,62,58,0,1823,1,0
0.2191780821917808,85,35,0,1823,1,0
0.4821917808219178,70,47,0,1823,1,0
0.17534246575342466,62,34,0,1823,1,0
1.0,85,67,0,1823,1,0
1.0,94,76,0,1823,1,0
1.0,85,54,0,1823,0,0
1.0,62,53,0,1823,0,0
1.0,54,55,1,1823,1,0
1.0,61,44,1,1823,1,0
1.0,54,33,1,1823,1,0
1.0,78,38,0,1823,1,1
1.0,54,36,1,1823,1,1
0.6219178082191781,70,65,0,1823,1,0
1.0,79,71,0,1823,1,0
1.0,85,34,0,1823,0,1
1.0,54,57,1,1823,1,0
1.0,70,47,0,1823,1,0
1.0,54,42,1,1823,1,1
1.0,85,53,0,1823,1,0
1.0,54,51,1,1823,1,0
1.0,65,71,0,1823,1,0
1.0,55,55,0,1823,0,1
0.8136986301369863,55,45,0,1823,0,0
1.0,55,57,0,1823,1,0
0.5972602739726027,65,38,0,1823,1,1
0.6082191780821918,63,64,0,1823,1,1
0.8328767123287671,49,58,1,1823,1,0
1.0,65,53,0,1823,1,0
1.0,55,62,0,1823,1,0
1.0,55,57,0,1823,1,0
1.0,55,76,0,1823,1,0
1.0,55,87,0,1823,1,0
1.0,55,67,0,1823,1,0
1.0,65,64,0,1823,1,0
1.0,65,70,0,1823,0,0
1.0,55,62,0,1823,1,0
1.0,55,73,0,1823,1,0
1.0,53,54,0,1823,1,0
1.0,53,74,1,1823,1,0
0.40821917808219177,84,42,0,1823,1,1
1.0,53,46,1,1823,1,0
1.0,70,45,0,1823,1,0
1.0,65,36,0,1823,1,0
1.0,47,35,1,1823,0,0
1.0,55,34,1,1823,1,0
1.0,55,33,0,1823,0,0
1.0,55,50,0,1823,0,0
1.0,65,39,0,1823,1,0
0.4136986301369863,55,72,0,1823,1,0
0.16164383561643836,43,56,1,1823,1,0
1.0,55,27,0,1823,0,1
1.0,55,24,0,1823,1,0
1.0,55,66,0,1823,1,0
1.0,55,77,0,1823,1,0
1.0,65,36,0,1823,1,0
1.0,55,22,0,1823,1,0
1.0,55,33,0,1823,0,0
1.0,55,53,0,1823,1,0
1.0,70,50,0,1823,1,0
0.5808219178082191,55,31,0,1823,1,0
1.0,55,49,0,1823,1,0
1.0,55,29,0,1823,1,0
1.0,65,52,0,1823,1,0
1.0,66,23,0,1823,1,1
0.6109589041095891,65,27,0,1823,0,0
0.663013698630137,55,35,0,1823,0,0
0.26575342465753427,55,37,0,1823,1,0
1.0,55,59,0,1823,1,0
0.22465753424657534,40,27,0,1823,1,0
0.2,40,43,0,1823,0,0
1.0,35,43,0,1823,0,0
1.0,40,57,1,1823,1,0
1.0,55,71,0,1823,0,0
1.0,40,59,0,1823,1,0
1.0,55,62,0,1823,1,0
1.0,40,72,0,1823,1,0
1.0,55,65,0,1823,1,0
1.0,55,65,0,1823,0,0
1.0,32,88,0,1823,1,1
1.0,40,58,0,1823,0,0
1.0,40,71,0,1823,1,1
0.8082191780821918,55,58,0,1823,0,0
1.0,40,48,0,1823,1,1
1.0,40,54,0,1823,0,1
1.0,55,48,0,1823,1,0
1.0,40,63,1,1823,1,0
1.0,55,75,0,1823,0,0
0.4958904109589041,55,77,0,1823,1,0
0.3643835616438356,55,47,0,1823,1,0
0.6986301369863014,40,53,0,1823,1,0
0.6657534246575343,55,51,0,1823,1,0
1.0,55,51,0,1823,1,0
1.0,40,51,0,1823,0,0
1.0,33,59,0,1823,0,0
1.0,32,67,0,1823,1,0
1.0,34,40,0,1823,0,0
1.0,40,32,0,1823,0,0
1.0,55,47,0,1823,0,0
0.273972602739726,47,68,0,1823,1,0
1.0,47,57,0,1823,1,0
1.0,40,40,0,1823,1,0
0.8383561643835616,47,46,1,1823,1,0
1.0,44,66,0,1823,1,0
1.0,44,71,0,1823,0,1
1.0,40,62,0,1823,1,0
1.0,40,70,0,1823,1,1
1.0,46,75,0,1823,1,0
1.0,34,77,0,1823,1,0
1.0,50,76,0,1823,1,0
1.0,40,62,0,1823,1,0
0.8301369863013699,44,72,0,1823,1,0
0.3287671232876712,39,62,0,1823,1,0
1.0,47,65,0,1823,1,0
1.0,44,71,0,1823,1,0
1.0,34,52,0,1823,0,0
1.0,40,45,0,1823,1,0
1.0,48,66,0,1823,1,0
1.0,40,52,1,1823,1,0
1.0,34,84,0,1823,0,0
1.0,50,48,0,1823,1,0
1.0,34,54,0,1823,0,0
1.0,47,40,0,1823,0,0
1.0,55,39,0,1823,1,0
1.0,46,55,0,1823,0,0
0.39452054794520547,43,53,0,1823,1,0
1.0,49,76,0,1823,1,1
1.0,48,69,0,1823,0,0
0.989041095890411,58,34,0,1823,0,0
1.0,48,77,0,1823,1,0
1.0,62,51,0,1823,1,0
1.0,53,48,0,1823,1,0
1.0,48,69,0,1823,1,0
1.0,46,46,0,1823,1,0
0.12602739726027398,44,57,0,1823,1,0
1.0,53,74,0,1823,1,0
1.0,51,72,0,1823,1,0
1.0,40,28,0,1823,1,0
1.0,50,39,0,1823,1,0
1.0,40,60,0,1823,0,0
1.0,48,68,0,1823,1,0
1.0,40,27,0,1823,1,0
1.0,40,39,0,1823,1,0
1.0,52,60,0,1823,0,1
0.6328767123287671,40,32,0,1823,1,0
1.0,176,51,0,1823,1,1
1.0,85,56,0,1823,1,1
1.0,35,77,0,1823,1,1
1.0,34,77,0,1823,0,0
0.5041095890410959,40,33,1,1823,0,0
1.0,82,74,0,1823,1,0
1.0,51,73,0,1823,1,0
1.0,51,53,0,1823,1,0
1.0,47,61,0,1823,1,0
0.6136986301369863,32,57,0,1823,1,0
1.0,33,52,0,1823,0,0
1.0,40,57,1,1823,1,0
1.0,65,23,0,1823,1,0
0.5506849315068493,57,37,1,1823,1,0
1.0,55,35,1,1823,1,0
1.0,66,38,1,1823,1,1
0.1726027397260274,47,70,1,1823,0,0
1.0,55,54,0,1823,0,0
0.38904109589041097,40,37,1,1823,1,1
0.5561643835616439,39,31,1,1823,0,0
0.1917808219178082,47,36,1,1823,1,0
1.0,37,77,0,1823,1,0
1.0,55,66,1,1823,1,0
1.0,51,73,0,1823,0,0
1.0,40,53,0,1823,1,0
1.0,66,55,0,1823,1,0
0.8410958904109589,51,72,0,1823,0,0
1.0,44,49,0,1823,1,0
1.0,40,72,0,1823,1,0
0.7150684931506849,40,46,0,1823,1,0
1.0,85,49,0,1823,1,0
0.8794520547945206,40,41,1,1823,1,1
0.6712328767123288,47,67,1,1823,1,1
1.0,66,38,0,1823,1,0
1.0,40,40,1,1823,0,0
1.0,40,34,0,1823,0,0
0.6356164383561644,40,36,0,1823,0,0
1.0,40,53,0,1823,1,0
1.0,66,60,1,1823,1,0
1.0,40,64,0,1823,0,0
1.0,44,43,0,1823,0,0
1.0,66,32,1,1823,1,0
1.0,40,37,1,1823,1,0
0.6657534246575343,44,55,0,1823,0,0
1.0,55,41,1,1823,1,0
1.0,51,25,1,1823,1,0
1.0,40,31,0,1823,0,0
1.0,55,39,1,1823,1,0
1.0,37,65,0,1823,1,1
0.4136986301369863,40,50,1,1823,1,0
1.0,81,28,0,1823,1,1
1.0,40,76,1,1823,0,0
0.08493150684931507,66,18,0,1823,1,0
1.0,44,50,0,1823,1,0
1.0,51,57,0,1823,1,0
1.0,40,20,1,1823,1,0
1.0,40,21,1,1823,1,0
0.30684931506849317,55,47,1,1823,1,0
1.0,81,27,1,1823,1,0
0.947945205479452,55,29,1,1823,1,0
1.0,40,35,1,1823,1,0
1.0,55,56,1,1823,1,0
0.25205479452054796,66,47,1,1823,1,0
1.0,66,65,1,1823,1,0
1.0,47,74,1,1823,1,0
1.0,66,59,0,1823,0,0
1.0,40,70,0,1823,1,0
1.0,66,69,0,1823,1,1
1.0,66,51,0,1823,1,0
1.0,66,66,1,1823,0,0
0.7726027397260274,40,36,1,1823,1,0
1.0,55,34,1,1823,1,0
1.0,55,36,0,1823,1,0
1.0,40,30,1,1823,1,0
1.0,55,34,0,1823,1,0
0.8684931506849315,40,41,1,1823,1,0
1.0,66,36,0,1823,1,1
0.3287671232876712,55,75,1,1823,1,0
1.0,66,34,0,1823,1,0
1.0,44,64,1,1823,1,0
1.0,40,73,0,1823,1,0
0.16164383561643836,40,31,0,1823,1,0
1.0,55,29,1,1823,1,0
1.0,66,61,0,1823,1,0
0.6136986301369863,40,27,0,1823,0,0
0.09041095890410959,64,39,0,1823,0,0
1.0,81,69,1,1823,1,0
0.6794520547945205,55,37,1,1823,1,0
0.7753424657534247,85,49,0,1823,1,0
0.4876712328767123,66,46,0,1823,1,0
1.0,66,59,0,1823,1,0
1.0,85,51,0,1823,1,0
1.0,50,32,1,1823,1,0
1.0,47,34,1,1823,1,0
0.8164383561643835,55,45,0,1823,1,0
1.0,40,52,1,1823,0,0
1.0,66,69,0,1823,0,0
1.0,55,40,0,1823,0,0
0.8383561643835616,40,51,1,1823,1,0
0.9342465753424658,40,50,1,1823,1,0
0.6493150684931507,29,47,0,1823,1,0
1.0,40,70,0,1823,1,0
1.0,40,72,0,1823,1,0
1.0,33,73,0,1823,1,1
1.0,44,49,0,1823,0,0
1.0,33,49,0,1823,0,0
1.0,33,39,0,1823,0,0
1.0,44,61,0,1823,0,0
1.0,33,42,0,1823,0,0
1.0,40,33,0,1823,1,0
0.9342465753424658,47,36,1,1823,1,0
1.0,44,63,0,1823,0,1
1.0,51,26,0,1823,0,0
1.0,44,29,0,1823,1,0
1.0,44,65,0,1823,1,0
1.0,44,24,0,1823,1,1
1.0,40,61,0,1823,0,0
0.8328767123287671,40,28,0,1823,0,0
0.7041095890410959,50,29,0,1823,0,0
0.8493150684931506,47,26,1,1823,1,0
1.0,53,25,0,1823,0,0
1.0,40,30,0,1823,1,0
1.0,44,65,0,1823,1,0
1.0,44,51,0,1823,1,0
1.0,44,27,0,1823,0,0
1.0,47,28,1,1823,0,0
1.0,40,38,0,1823,0,0
1.0,33,23,0,1823,1,0
1.0,40,37,0,1823,1,0
0.5342465753424658,64,36,1,368,1,0
0.6027397260273972,85,47,0,368,1,0
0.3972602739726027,85,47,0,368,1,0
1.0,101,50,0,368,1,0
1.0,51,36,1,368,1,0
1.0,55,56,0,368,0,0
1.0,66,58,1,368,1,0
1.0,66,48,0,368,1,0
1.0,66,43,0,368,1,0
0.5178082191780822,114,38,0,368,0,0
0.3589041095890411,78,28,0,368,0,0
0.3287671232876712,53,67,0,368,1,0
1.0,70,54,0,368,1,1
0.810958904109589,44,28,1,368,1,0
0.04657534246575343,160,54,0,368,0,0
1.0,75,47,0,368,1,0
1.0,75,50,0,368,1,0
0.0547945205479452,75,56,0,368,1,0
1.0,63,35,1,368,1,0
0.2219178082191781,85,69,1,368,1,1
1.0,103,61,0,368,0,0
0.9561643835616438,105,32,1,368,1,1
1.0,21,26,0,368,0,0
0.1917808219178082,35,46,0,368,1,0
1.0,33,31,0,368,0,0
1.0,40,63,0,368,0,0
1.0,42,54,1,368,0,0
0.13972602739726028,37,87,0,368,1,0
1.0,51,33,1,368,1,0
1.0,89,72,0,368,1,0
1.0,52,68,0,368,1,0
0.410958904109589,55,46,0,368,1,0
1.0,93,34,0,368,1,0
1.0,80,69,1,368,1,1
0.863013698630137,78,57,0,368,1,0
1.0,37,43,0,368,1,0
1.0,25,48,0,368,0,0
1.0,55,49,0,368,1,0
0.3835616438356164,75,32,0,368,1,0
1.0,55,77,0,368,1,0
1.0,51,57,1,368,1,0
1.0,38,69,0,368,1,0
1.0,104,48,0,368,1,0
0.0027397260273972603,143,49,0,368,1,0
1.0,40,22,0,368,1,0
1.0,41,60,0,368,1,0
0.8328767123287671,25,67,0,368,1,0
1.0,33,25,0,368,1,0
1.0,33,44,0,368,0,0
1.0,39,51,1,368,1,0
0.2465753424657534,32,48,0,368,1,0
1.0,37,66,0,368,0,0
0.2465753424657534,39,52,1,368,1,0
0.2465753424657534,37,32,0,368,1,0
1.0,43,26,1,368,0,0
1.0,43,33,1,368,0,0
1.0,54,25,0,368,1,0
1.0,54,24,0,368,1,1
0.0027397260273972603,88,52,0,368,1,0
1.0,39,61,1,368,1,0
1.0,43,59,1,368,0,0
1.0,43,51,1,368,1,0
0.8410958904109589,43,66,0,368,1,0
1.0,43,37,1,368,0,0
0.7726027397260274,54,55,0,368,1,1
1.0,43,71,0,368,1,0
1.0,43,47,1,368,1,0
1.0,84,47,0,368,1,0
1.0,75,58,0,368,1,0
1.0,65,74,0,368,1,0
1.0,66,50,1,368,1,0
1.0,65,75,0,368,1,0
0.36164383561643837,63,50,0,368,0,0
0.273972602739726,66,53,0,368,1,0
0.20273972602739726,92,47,0,368,1,0
1.0,66,75,0,368,1,0
1.0,55,42,0,368,0,0
1.0,66,38,0,368,1,0
1.0,55,53,0,368,1,0
0.9095890410958904,47,58,0,368,1,0
0.4136986301369863,84,66,0,368,1,0
0.915068493150685,66,43,1,368,1,0
1.0,64,70,0,368,1,1
0.0027397260273972603,47,53,1,368,0,0
0.8328767123287671,77,35,0,368,1,0
0.6794520547945205,69,59,1,368,1,0
1.0,53,31,1,368,1,0
0.5534246575342465,53,46,1,368,1,0
0.3698630136986301,110,46,0,368,1,0
0.4273972602739726,110,35,0,368,1,0
1.0,93,66,1,368,1,0
0.3287671232876712,100,36,0,368,1,0
1.0,110,35,0,368,1,0
1.0,132,55,0,368,1,0
1.0,55,44,0,368,1,0
1.0,34,72,0,368,1,0
1.0,66,73,0,368,1,0
1.0,43,56,1,368,0,0
0.7671232876712328,44,85,0,368,0,0
0.726027397260274,40,23,1,368,1,1
1.0,70,52,0,368,0,0
1.0,75,43,0,368,0,1
0.4438356164383562,85,38,1,368,1,0
1.0,85,59,1,368,1,0
1.0,37,26,0,368,1,0
1.0,40,72,0,368,1,0
1.0,55,43,1,368,1,0
1.0,42,61,1,368,1,0
1.0,42,66,1,368,1,1
1.0,74,69,0,368,1,0
1.0,44,31,0,368,1,0
0.4575342465753425,33,52,0,368,0,0
1.0,44,68,0,368,1,0
1.0,51,31,0,368,0,0
1.0,40,25,0,368,0,1
0.5534246575342465,38,39,0,368,0,0
1.0,41,60,0,368,0,0
1.0,38,46,0,368,1,0
1.0,42,74,1,368,1,0
1.0,40,47,1,368,1,0
0.4821917808219178,42,35,1,368,1,0
1.0,60,36,0,368,1,0
1.0,42,58,1,368,1,0
1.0,42,30,1,368,1,0
1.0,42,62,1,368,1,0
1.0,55,66,0,368,1,0
1.0,44,68,0,368,1,0
1.0,95,46,1,368,1,0
1.0,95,61,1,368,1,0
0.589041095890411,44,31,0,368,0,0
1.0,44,53,0,368,1,0
1.0,37,44,0,368,0,0
1.0,55,51,0,368,1,0
1.0,37,44,0,368,0,0
0.3315068493150685,33,47,0,368,0,0
0.11506849315068493,58,71,0,368,1,0
1.0,40,57,0,368,0,0
1.0,44,69,0,368,1,0
1.0,33,48,0,368,0,0
1.0,62,50,0,368,1,0
1.0,32,25,0,368,0,0
1.0,44,30,0,368,1,0
1.0,47,67,0,368,0,0
1.0,49,33,0,368,1,0
0.4794520547945205,43,58,0,368,1,0
1.0,47,57,1,368,0,0
1.0,74,36,0,368,0,0
1.0,34,54,0,368,1,0
1.0,43,52,0,368,0,0
1.0,38,74,0,368,1,0
1.0,40,47,0,368,1,0
1.0,43,49,0,368,0,0
0.6986301369863014,40,32,0,368,1,0
0.1863013698630137,43,27,0,368,0,0
1.0,55,49,1,368,1,0
1.0,65,53,0,368,1,0
1.0,57,60,0,368,0,0
0.11506849315068493,68,69,0,368,1,0
1.0,40,28,1,368,1,1
1.0,30,48,0,368,1,1
1.0,47,47,1,368,1,0
1.0,90,28,0,368,1,1
1.0,44,38,0,368,0,0
0.8602739726027397,66,26,1,368,1,0
1.0,37,43,0,368,0,1
1.0,155,33,0,368,0,0
0.7808219178082192,66,54,0,368,0,0
1.0,29,50,0,368,0,0
0.19726027397260273,73,67,0,368,1,0
0.7479452054794521,71,54,0,368,1,1
1.0,29,49,0,368,1,0
0.20821917808219179,39,63,0,368,1,0
1.0,39,63,0,368,1,0
0.21095890410958903,78,44,0,368,1,0
0.019178082191780823,48,22,0,368,0,0
0.589041095890411,61,49,1,368,1,0
0.4136986301369863,61,49,1,368,1,0
1.0,53,51,1,368,1,0
0.18356164383561643,55,39,0,368,0,0
1.0,65,62,0,368,1,0
0.3287671232876712,47,32,0,368,1,0
1.0,65,60,0,368,1,0
1.0,55,73,0,368,1,0
1.0,55,29,0,368,0,0
1.0,40,69,0,368,1,0
0.6712328767123288,40,29,0,368,0,0
1.0,55,71,0,368,1,0
1.0,55,34,0,368,0,0
1.0,46,72,0,368,1,0
1.0,46,39,0,368,1,0
1.0,92,36,0,368,1,0
0.8410958904109589,52,66,0,368,1,0
1.0,47,60,1,368,1,0
1.0,66,63,0,368,0,0
1.0,40,68,1,368,1,1
1.0,66,45,0,368,1,0
1.0,47,36,1,368,1,0
1.0,47,47,1,368,1,0
1.0,85,53,1,368,1,0
1.0,40,37,0,368,1,0
0.11506849315068493,40,49,1,368,1,0
1.0,40,60,1,368,1,0
1.0,55,47,1,368,1,0
1.0,51,59,1,368,0,0
1.0,40,66,0,368,1,0
1.0,66,36,1,368,1,0
0.2465753424657534,66,50,1,368,0,0
1.0,55,59,1,368,1,0
1.0,50,54,1,368,1,1
1.0,55,69,1,368,1,0
1.0,33,51,0,368,0,1
1.0,33,48,0,368,0,0
0.36712328767123287,44,25,0,368,0,0
1.0,44,60,0,368,0,0
1.0,33,56,0,368,0,0
1.0,40,36,0,368,0,0
1.0,106,57,0,376,1,0
0.0136986301369863,85,33,0,376,0,0
0.15342465753424658,62,26,0,376,1,0
1.0,82,32,1,376,1,1
1.0,107,58,0,376,1,0
1.0,92,52,1,376,1,1
1.0,46,50,0,376,1,0
1.0,125,52,0,376,1,0
1.0,98,54,0,376,0,0
0.9534246575342465,85,77,0,376,1,0
1.0,66,58,0,376,1,0
0.3287671232876712,66,32,0,376,1,0
0.07123287671232877,40,58,1,376,1,0
0.3150684931506849,66,47,0,376,0,0
1.0,66,25,0,376,1,1
1.0,103,56,0,376,1,0
0.9205479452054794,77,35,0,376,1,0
1.0,66,63,1,376,0,0
0.6958904109589041,66,43,1,376,1,1
0.8383561643835616,92,64,0,376,1,0
0.08767123287671233,105,42,1,376,1,0
0.08493150684931507,77,35,0,376,1,0
1.0,66,54,1,376,1,0
1.0,74,50,0,376,0,0
1.0,110,64,0,376,1,0
1.0,19,39,0,376,1,0
0.5780821917808219,19,36,0,376,1,0
0.2547945205479452,55,43,0,376,0,0
1.0,33,59,0,376,0,0
0.6712328767123288,40,50,0,376,1,0
1.0,55,50,0,376,1,0
1.0,40,81,0,376,1,0
1.0,32,65,0,376,1,0
1.0,65,33,0,376,1,0
0.9808219178082191,75,40,0,376,0,0
1.0,37,50,0,376,0,0
1.0,37,38,0,376,1,0
1.0,40,59,0,376,0,0
1.0,52,84,0,376,1,0
1.0,51,46,1,376,1,0
1.0,48,57,1,376,1,1
1.0,68,46,0,376,1,0
1.0,45,68,0,376,1,0
1.0,66,69,1,376,1,0
1.0,77,60,0,376,1,0
1.0,43,82,0,376,1,0
1.0,51,37,1,376,1,0
1.0,67,48,1,376,1,1
0.736986301369863,67,34,1,376,0,0
1.0,55,50,0,376,1,0
1.0,32,43,0,376,0,0
0.024657534246575342,70,32,0,376,1,0
1.0,89,35,0,376,1,0
1.0,85,62,1,376,1,0
1.0,42,32,1,376,1,0
1.0,56,78,0,376,1,0
1.0,49,27,0,376,0,0
0.46301369863013697,52,30,1,376,1,0
0.336986301369863,40,58,0,376,0,0
1.0,44,41,1,376,1,0
1.0,42,37,1,376,1,0
1.0,54,55,0,376,1,0
1.0,39,52,0,376,1,0
1.0,43,61,1,376,0,0
0.5013698630136987,37,45,0,376,0,0
0.8328767123287671,37,81,0,376,1,0
0.4136986301369863,37,47,0,376,1,0
1.0,43,57,1,376,1,0
0.06301369863013699,54,42,0,376,0,0
1.0,43,63,1,376,0,1
1.0,54,34,0,376,0,0
1.0,43,64,1,376,1,0
1.0,37,47,0,376,0,0
1.0,37,51,0,376,0,0
1.0,43,37,1,376,0,0
1.0,43,39,1,376,1,0
1.0,43,27,1,376,1,1
0.8383561643835616,51,39,0,376,1,0
0.9506849315068493,43,47,1,376,0,0
1.0,39,67,1,376,1,0
1.0,51,73,0,376,1,0
1.0,39,63,1,376,1,1
1.0,43,45,1,376,1,0
0.4191780821917808,55,36,1,376,1,0
0.1780821917808219,66,34,1,376,1,0
1.0,65,50,0,376,1,0
0.3287671232876712,55,33,1,376,1,0
